label,geometry
0,POINT (40.09272833800003 35.32529396600006)
1,POINT (40.09273639300005 35.32520037800003)
1,POINT (40.09275386500008 35.32511433900004)
1,POINT (40.09275506400007 35.32503035500002)
0,POINT (40.09292340400003 35.32559946800006)
1,POINT (40.09292460200004 35.32551548400005)
1,POINT (40.09293441200003 35.32520622200008)
1,POINT (40.09293786200004 35.32511649200006)
1,POINT (40.09294622500005 35.32504580300008)
1,POINT (40.09310799100007 35.32512640500005)
1,POINT (40.09309366200006 35.32561892200005)
1,POINT (40.09310169200006 35.32552342500003)
1,POINT (40.09310521800006 35.32543942000007)
1,POINT (40.09310830800007 35.32532297500006)
1,POINT (40.09311155200004 35.32521798000005)
1,POINT (40.09311177400008 35.32506148300007)
1,POINT (40.09361713400006 35.32575541500006)
1,POINT (40.09344928100006 35.32574166500007)
1,POINT (40.09326502600004 35.32572043000005)
1,POINT (40.09328247100007 35.32563248200006)
1,POINT (40.09329971100004 35.32552926900007)
1,POINT (40.09330326300005 35.32544717200005)
1,POINT (40.09330648100007 35.32534026800005)
1,POINT (40.09331901300004 35.32523328000008)
1,POINT (40.09332476500003 35.32514162100006)
0,POINT (40.09334697000003 35.32506126400006)
1,POINT (40.09345731000008 35.32564616900004)
1,POINT (40.09346766700003 35.32555065100007)
1,POINT (40.09348280900008 35.32546463300002)
1,POINT (40.09363204500005 35.32565222200003)
1,POINT (40.09377721600003 35.32588374300008)
1,POINT (40.09379691200007 35.32579004900003)
1,POINT (40.09382430300008 35.32557605200003)
1,POINT (40.09385069100006 35.32528763300007)
1,POINT (40.09386555000003 35.32518062400004)
1,POINT (40.09406278300003 35.32530098200004)
1,POINT (40.09407081100005 35.32520548600007)
1,POINT (40.09396850800005 35.32590873100003)
1,POINT (40.09398579800006 35.32580933300005)
1,POINT (40.09403767000003 35.32551114200004)
1,POINT (40.09413883000008 35.32610567100005)
1,POINT (40.09411441400005 35.32602191900003)
1,POINT (40.09413874100005 35.32592627500003)
1,POINT (40.09416073900007 35.32583065200004)
1,POINT (40.09418030700004 35.32572741700005)
1,POINT (40.09419752000008 35.32562229500007)
1,POINT (40.09421261100005 35.32553246000003)
1,POINT (40.09442133300007 35.32564126300008)
1,POINT (40.09440318100008 35.32584945100007)
1,POINT (40.09439530800006 35.32595639700003)
1,POINT (40.09438505400004 35.32605954700006)
1,POINT (40.09436768700004 35.32615322000004)
1,POINT (40.09458307500006 35.32606538800007)
0,POINT (40.09510273900003 35.32689405000008)
1,POINT (40.09492124700006 35.32690523600007)
1,POINT (40.09496681300004 35.32683039300008)
1,POINT (40.09461238000006 35.32575960800006)
1,POINT (40.09461595900007 35.32563647900002)
1,POINT (40.09440658600005 35.32573856900007)
0,POINT (40.09459699500007 35.32595715500003)
0,POINT (40.09460706800007 35.32584064700006)
1,POINT (40.09503678700003 35.32666598700007)
1,POINT (40.09516686600006 35.32672778800003)
1,POINT (40.09528848400004 35.32680970500007)
1,POINT (40.09524605900003 35.32664262100008)
1,POINT (40.09551721700007 35.32680477200006)
1,POINT (40.09567349200006 35.32686633500003)
0,POINT (40.09562658900006 35.32662629200007)
1,POINT (40.09578965600008 35.32667348000007)
0,POINT (40.09556311400007 35.32671131700005)
1,POINT (40.09631677600004 35.32677748400005)
0,POINT (40.09627412200007 35.32685230100003)
1,POINT (40.09608815800004 35.32679100800004)
0,POINT (40.09512029300004 35.32651207700007)
0,POINT (40.09515792000008 35.32619397400003)
1,POINT (40.09514863800007 35.32628280200004)
1,POINT (40.09513049000003 35.32636169100005)
1,POINT (40.09534513400007 35.32608922100007)
1,POINT (40.09544698400003 35.32638888300005)
0,POINT (40.09548483200007 35.32621677700007)
1,POINT (40.09551119000002 35.32609916700005)
1,POINT (40.09554545000003 35.32591993700004)
0,POINT (40.09539607400006 35.32572233200005)
1,POINT (40.09555121800003 35.32582970900006)
1,POINT (40.09557091900007 35.32573649200003)
1,POINT (40.09556615200006 35.32564206600006)
0,POINT (40.09562473500006 35.32648889800004)
1,POINT (40.09568261300006 35.32624790600005)
1,POINT (40.09556148200005 35.32555479500007)
0,POINT (40.09569484500003 35.32611897300006)
1,POINT (40.09573277600003 35.32556469400004)
1,POINT (40.09584806300006 35.32634230700006)
1,POINT (40.09588903600007 35.32614297700007)
1,POINT (40.09605517000006 35.32615864700006)
1,POINT (40.09623780800007 35.32597377800005)
1,POINT (40.09641440100006 35.32598792100003)
1,POINT (40.09672726500003 35.32600512200003)
1,POINT (40.09708374900003 35.32601906400004)
1,POINT (40.09643462900004 35.32580452400003)
0,POINT (40.09644630000003 35.32563408700003)
1,POINT (40.09644715700006 35.32556823600004)
0,POINT (40.09658940800006 35.32588470700006)
0,POINT (40.09660609200006 35.32556822600003)
0,POINT (40.09660673700006 35.32548663300003)
1,POINT (40.09690898000008 35.32601063000004)
1,POINT (40.09675844100008 35.32572715600003)
1,POINT (40.09677805000007 35.32549796100005)
1,POINT (40.09677543400005 35.32543357400004)
1,POINT (40.09693266200003 35.32582433900006)
1,POINT (40.09693311200004 35.32572843400004)
1,POINT (40.09694425400005 35.32564817700006)
1,POINT (40.09695557000003 35.32558080100006)
1,POINT (40.09696329600007 35.32550630000003)
1,POINT (40.09708408300003 35.32591457200004)
1,POINT (40.09709575300008 35.32574413500004)
1,POINT (40.09710856300006 35.32565813700006)
1,POINT (40.09711632800003 35.32558649900005)
1,POINT (40.09711704900008 35.32551063000005)
1,POINT (40.09751985900004 35.32834356500007)
1,POINT (40.09768220500007 35.32807872100005)
1,POINT (40.09731177100008 35.32780869500004)
1,POINT (40.09733812700006 35.32769108500003)
0,POINT (40.09730032300007 35.32734933400008)
0,POINT (40.09715997600006 35.32730337300006)
1,POINT (40.09721076200003 35.32718410900003)
1,POINT (40.09731248200006 35.32708585400007)
0,POINT (40.09728795000007 35.32720917300003)
1,POINT (40.09740285300006 35.32692329000002)
1,POINT (40.09729797500006 35.32691708500005)
1,POINT (40.09719630000006 35.32688938100006)
1,POINT (40.09747004700006 35.32788884600006)
1,POINT (40.09750261500005 35.32771392500007)
1,POINT (40.09752171400004 35.32757634100005)
1,POINT (40.09759090200004 35.32726797100003)
0,POINT (40.09762358400008 35.32710163700006)
1,POINT (40.09765989500005 35.32694529000003)
1,POINT (40.09764603000008 35.32772836700008)
1,POINT (40.09773473700005 35.32744272200006)
1,POINT (40.09778657600003 35.32714309800008)
1,POINT (40.09787264600004 35.32730835400002)
1,POINT (40.09790847300007 35.32711622600004)
1,POINT (40.09793127700004 35.32699435400008)
0,POINT (40.09722398800005 35.32673845000005)
1,POINT (40.09724838500006 35.32660511200004)
1,POINT (40.09727788500004 35.32646170900006)
1,POINT (40.09742171200003 35.32676528200005)
0,POINT (40.09743400000008 35.32664064200003)
1,POINT (40.09747395900007 35.32649571300004)
1,POINT (40.09784684900006 35.32681867600007)
1,POINT (40.09726595900003 35.32583774500006)
1,POINT (40.09727322100008 35.32572889600004)
1,POINT (40.09727080600004 35.32593789600003)
1,POINT (40.09743158400005 35.32594502500007)
1,POINT (40.09743721600006 35.32584477900008)
1,POINT (40.09727062400003 35.32566594000008)
1,POINT (40.09727487600003 35.32559290200004)
1,POINT (40.09729877000007 35.32542235400007)
1,POINT (40.09745057300006 35.32567003200006)
1,POINT (40.09744780100004 35.32559419500006)
1,POINT (40.09745205400003 35.32552115800007)
1,POINT (40.09760509500006 35.32586043100002)
1,POINT (40.09761951600007 35.32576439900004)
1,POINT (40.09763258800007 35.32543936300004)
0,POINT (40.09762012100003 35.32567994400006)
1,POINT (40.09814037100006 35.33920462500004)
1,POINT (40.09830944500004 35.33913438400003)
1,POINT (40.09846226900004 35.33906810700006)
1,POINT (40.09851997700008 35.33885765100007)
1,POINT (40.09867515500008 35.33879326100003)
0,POINT (40.09788378300004 35.33741132300003)
1,POINT (40.09804451900004 35.33734903000004)
0,POINT (40.10691259100003 35.33859171200004)
0,POINT (40.10700221000008 35.33760612100008)
0,POINT (40.10648553800007 35.33244438200006)
0,POINT (40.10723461500004 35.33242607200003)
0,POINT (40.10432967100007 35.33021143000008)
0,POINT (40.10703292500006 35.32102457600007)
0,POINT (40.10826231200008 35.36043522100005)
0,POINT (40.11017697000005 35.35006900000008)
0,POINT (40.10983091200006 35.34852632100007)
0,POINT (40.10860312800003 35.34522973900005)
1,POINT (40.10878090700004 35.34392128500008)
0,POINT (40.10993116500003 35.34333961800007)
0,POINT (40.10979029400005 35.34325789400003)
0,POINT (40.11041951100003 35.34277118100005)
0,POINT (40.11052670500004 35.34281743000003)
0,POINT (40.10799329900004 35.33728703500003)
0,POINT (40.11217431300003 35.35671548300007)
0,POINT (40.11245455700004 35.35663847300003)
0,POINT (40.11248951500005 35.35562046400003)
0,POINT (40.11339593700006 35.35597567800005)
0,POINT (40.11077007200004 35.34438574900003)
0,POINT (40.11085985700004 35.34456384300006)
0,POINT (40.11133493700004 35.34391966200008)
0,POINT (40.11096163400003 35.34311063800004)
0,POINT (40.11239851100004 35.34368713900005)
1,POINT (40.11229441700004 35.34348484500003)
0,POINT (40.11147410200005 35.34188069000004)
0,POINT (40.11197876900007 35.34199485000005)
0,POINT (40.11075480800002 35.34114586200008)
0,POINT (40.11081488300005 35.34106801800004)
1,POINT (40.11078372100008 35.32334528800004)
1,POINT (40.11404348900004 35.35725720300007)
0,POINT (40.11385973500006 35.35367337100007)
0,POINT (40.11413145700004 35.35208636400006)
1,POINT (40.11408991700006 35.34969782700006)
0,POINT (40.11411666200007 35.34502995000003)
0,POINT (40.11486923700005 35.34385932400005)
0,POINT (40.11389264900004 35.34232819500005)
0,POINT (40.11435053100007 35.34221519200003)
1,POINT (40.11371664200004 35.34185031400006)
0,POINT (40.11797127300008 35.35816243700003)
0,POINT (40.11692729300006 35.35272411200003)
0,POINT (40.11864696000004 35.35212707900007)
0,POINT (40.11828850300003 35.35223202300006)
1,POINT (40.11801115000003 35.35150317000006)
0,POINT (40.11645138600005 35.34937343000007)
1,POINT (40.11629432400008 35.34925894100007)
0,POINT (40.11802291100003 35.34982122700006)
0,POINT (40.11776524800007 35.34836506700003)
0,POINT (40.11736463700004 35.34794509200003)
1,POINT (40.11769246900008 35.34739385400007)
0,POINT (40.11769029600003 35.34622160000004)
0,POINT (40.11735332500007 35.34648951500003)
1,POINT (40.11799638200006 35.34307838900003)
0,POINT (40.11648809200005 35.34277314000008)
0,POINT (40.11833308100006 35.34279186700007)
0,POINT (40.11844234500006 35.34235429400007)
0,POINT (40.11834813500008 35.34223636400003)
1,POINT (40.11628140000005 35.34108176100005)
1,POINT (40.11721567100005 35.34093285700004)
1,POINT (40.11834964000008 35.34158508600007)
1,POINT (40.11960394200003 35.35555333200006)
1,POINT (40.11988130000003 35.35202010700004)
0,POINT (40.11986407000006 35.34520323300006)
0,POINT (40.11866367100004 35.34260929400006)
0,POINT (40.11887462900006 35.34219892900006)
0,POINT (40.11892819400003 35.34186063500005)
0,POINT (40.12262213800005 35.35480598400005)
1,POINT (40.12273358300007 35.35103430500004)
0,POINT (40.12247985400006 35.34822740400006)
0,POINT (40.12316166600004 35.34397092000006)
0,POINT (40.12290544500007 35.34346564900005)
0,POINT (40.12258573400004 35.34308501700008)
0,POINT (40.12359316500005 35.34350887800008)
1,POINT (40.12356538000006 35.34335264200007)
1,POINT (40.12236580900003 35.32906113700005)
1,POINT (40.12294236600007 35.32869508200002)
1,POINT (40.12295542200008 35.32875507800003)
0,POINT (40.12359460300007 35.32849722100008)
1,POINT (40.12355707700004 35.32843602100007)
1,POINT (40.12266300500005 35.32870197100004)
0,POINT (40.12374814100008 35.32861173300006)
0,POINT (40.12292223500003 35.32837607800008)
0,POINT (40.12269342100006 35.32837534000004)
0,POINT (40.12175026200003 35.32799619900004)
1,POINT (40.12117300200003 35.32780545900005)
1,POINT (40.12215393400004 35.32788510100005)
1,POINT (40.12239738500006 35.32806032900004)
0,POINT (40.12303692200004 35.32770227700007)
1,POINT (40.12288609200004 35.32740452500008)
1,POINT (40.12281485500006 35.32616849800007)
1,POINT (40.12283259000003 35.32580906400005)
1,POINT (40.12365580900007 35.32610486200008)
1,POINT (40.12483568900007 35.34970446100004)
0,POINT (40.12467762000006 35.34703980900008)
0,POINT (40.12442891500007 35.34472524800003)
0,POINT (40.12500954000006 35.34493931800006)
1,POINT (40.12636154500007 35.34400684700006)
0,POINT (40.12483529400004 35.33741013600007)
0,POINT (40.12530733600005 35.33197997100007)
0,POINT (40.12582457400003 35.33149231300007)
1,POINT (40.12466416500007 35.32825299200005)
1,POINT (40.12488188700007 35.32749521300008)
1,POINT (40.12502980000005 35.32724573500008)
1,POINT (40.12378466100006 35.32713135700004)
1,POINT (40.12429724100008 35.32698154800005)
0,POINT (40.12544696500004 35.32710062500007)
0,POINT (40.12606474700004 35.32765214600005)
0,POINT (40.12489507500004 35.32659810900003)
0,POINT (40.12538746200005 35.32616793800003)
0,POINT (40.12494809800006 35.32672739200007)
0,POINT (40.12416947000003 35.32683578400002)
1,POINT (40.12551486500007 35.32611904000004)
1,POINT (40.12570717500006 35.32420114600006)
1,POINT (40.12615207900006 35.32421036100004)
0,POINT (40.12590180600006 35.32429857400007)
1,POINT (40.12818672600008 35.35262305700007)
0,POINT (40.12734794100004 35.34906631500007)
1,POINT (40.12871811600007 35.34876725700008)
1,POINT (40.12909661500004 35.34014510200006)
0,POINT (40.12829703300008 35.34009531400005)
0,POINT (40.12741671300006 35.33909585900005)
0,POINT (40.12757371500004 35.33882911800004)
0,POINT (40.12851402100006 35.33143580800004)
1,POINT (40.12715877700003 35.32758952900008)
1,POINT (40.12702248300008 35.32766904700003)
1,POINT (40.12720551700005 35.32676272600003)
1,POINT (40.12738668200006 35.32656064800005)
1,POINT (40.12832756900008 35.32438766600006)
1,POINT (40.12793242200007 35.32393713700003)
1,POINT (40.12810940900005 35.32410534000007)
0,POINT (40.12813388100005 35.32402304700003)
1,POINT (40.12717586400004 35.32395564400008)
0,POINT (40.13033067800006 35.35190096700006)
0,POINT (40.13052244400006 35.35111909000005)
0,POINT (40.12979999100003 35.34942302100006)
1,POINT (40.13075433400007 35.34210182200007)
0,POINT (40.13059640300003 35.33377475900005)
0,POINT (40.13152722000007 35.33372024600004)
0,POINT (40.13030632100003 35.33318012100005)
1,POINT (40.13060501200005 35.33305518600002)
1,POINT (40.13109891400006 35.33340172400005)
0,POINT (40.13072201300002 35.32724280900004)
0,POINT (40.13146840900004 35.32716139500008)
1,POINT (40.13138409500004 35.32695988700004)
1,POINT (40.13257147400003 35.34684994200006)
0,POINT (40.13300453800008 35.34423009700004)
1,POINT (40.13310878600004 35.34452302300008)
1,POINT (40.13324997200004 35.34445872000003)
0,POINT (40.13391162300007 35.34513574400006)
0,POINT (40.13311223900007 35.34410312900008)
1,POINT (40.13390320500002 35.34436671200007)
0,POINT (40.13237546800008 35.34371689000005)
0,POINT (40.13197752200006 35.33889983900008)
0,POINT (40.13422355500006 35.33962308500003)
0,POINT (40.13189803800003 35.33704173900003)
1,POINT (40.13471522400005 35.33772360400008)
0,POINT (40.13453473200008 35.33739107900004)
0,POINT (40.13447234900008 35.33609390800007)
0,POINT (40.13475573800008 35.33587368300005)
0,POINT (40.13169159000006 35.33442907400007)
1,POINT (40.13224534300008 35.33355553700005)
0,POINT (40.13260620100004 35.33354643100006)
0,POINT (40.13312974800004 35.33384687900008)
0,POINT (40.13388124900007 35.33396006500004)
1,POINT (40.13408583200004 35.33376729900004)
0,POINT (40.13238255700003 35.33304087400006)
1,POINT (40.13445594900003 35.33275424800007)
0,POINT (40.13215457900003 35.33289224100002)
1,POINT (40.13322510800003 35.33233638800004)
0,POINT (40.13386017700003 35.33178461200004)
0,POINT (40.13233153300007 35.33005078500003)
0,POINT (40.13362432500003 35.32957109500006)
0,POINT (40.13438502200006 35.32967846600008)
0,POINT (40.13243592600003 35.32818523500003)
0,POINT (40.13228437500004 35.32800535000007)
0,POINT (40.13332880100006 35.32741920600006)
1,POINT (40.13319884500004 35.32728492300004)
0,POINT (40.13308531000007 35.32732606500008)
1,POINT (40.13344090800007 35.32710898300007)
1,POINT (40.17399471200008 35.30203827600008)
0,POINT (40.17501367300008 35.30182799000005)
0,POINT (40.17495410100003 35.30173314600006)
0,POINT (40.17449285100002 35.30106775500008)
1,POINT (40.17232371000006 35.30742688100003)
0,POINT (40.17326978500006 35.30313129100006)
0,POINT (40.17141128200007 35.30372757500004)
0,POINT (40.16908538500007 35.30803263000007)
0,POINT (40.16888592100003 35.30602208100004)
0,POINT (40.16887359300006 35.30589337800006)
0,POINT (40.16998957300007 35.30311960400007)
1,POINT (40.16994278400006 35.30278034900005)
0,POINT (40.16690288500007 35.31255535300005)
0,POINT (40.16858480200005 35.31099707000004)
1,POINT (40.16612532900007 35.31045400100004)
0,POINT (40.16750656700003 35.30903604100007)
1,POINT (40.16749165300007 35.30816020000003)
0,POINT (40.16789028200003 35.30754755000004)
0,POINT (40.16673064500003 35.30656061700006)
0,POINT (40.16700932700007 35.30651212400005)
0,POINT (40.16775701000006 35.30572625200006)
0,POINT (40.16753620500003 35.30283514800004)
1,POINT (40.16423908900003 35.32323965900002)
1,POINT (40.16363267500003 35.32154696600003)
1,POINT (40.16516680800004 35.31778587800005)
1,POINT (40.16444823500007 35.31590151400007)
1,POINT (40.16430297300008 35.31535136600007)
0,POINT (40.16557374800004 35.31596319000005)
1,POINT (40.16337736300005 35.31331440200006)
1,POINT (40.16427209800003 35.31043545800003)
0,POINT (40.16357361500008 35.30572063500006)
1,POINT (40.16428082700003 35.30470806600005)
0,POINT (40.16502669900007 35.30493180600007)
0,POINT (40.16259311800007 35.32609088700008)
0,POINT (40.16113280400003 35.32461059600007)
0,POINT (40.16115017600004 35.32452264000005)
0,POINT (40.16121988100008 35.32467464700005)
1,POINT (40.16125801700008 35.32457313200007)
0,POINT (40.16101030200008 35.32418618500003)
0,POINT (40.16110831100008 35.32420051200006)
0,POINT (40.16121793400004 35.32421281800003)
0,POINT (40.16133446000003 35.32421933200004)
0,POINT (40.16131664600005 35.32541610900006)
0,POINT (40.16132892400003 35.32529766700003)
0,POINT (40.16145975000006 35.32532694500003)
1,POINT (40.16191537600002 35.32462025300003)
1,POINT (40.16174673200004 35.32438904100007)
0,POINT (40.16204629700007 35.32433081700003)
0,POINT (40.16233050500006 35.32466397400003)
1,POINT (40.16248496500003 35.32553083900007)
0,POINT (40.16250065200006 35.32434935000003)
0,POINT (40.16284317000003 35.32420101300005)
0,POINT (40.16240843200006 35.32408877800003)
0,POINT (40.16104519100003 35.32385759500005)
0,POINT (40.16114791100006 35.32387569300005)
0,POINT (40.16125745100004 35.32388227400003)
1,POINT (40.16171757900003 35.32397900200004)
1,POINT (40.16212777600003 35.32400368700007)
1,POINT (40.16270632300007 35.32407637100005)
0,POINT (40.16321682900008 35.32411344600007)
0,POINT (40.16116800100008 35.32365221000003)
1,POINT (40.16129162100003 35.32366629000006)
0,POINT (40.16093873400007 35.32357807300008)
1,POINT (40.16088527400007 35.32342209200004)
0,POINT (40.16100431900003 35.32344194200004)
0,POINT (40.16124974700006 35.32350638100007)
1,POINT (40.16100841200006 35.32323960600007)
0,POINT (40.16092652100008 35.32304954600005)
0,POINT (40.16126528900003 35.32329057600003)
1,POINT (40.16148175200004 35.32360911800004)
0,POINT (40.16146662700004 35.32369132700006)
0,POINT (40.16149633100008 35.32348874500008)
1,POINT (40.16154951600004 35.32313707700007)
1,POINT (40.16162814400008 35.32342449900005)
1,POINT (40.16164085800006 35.32333658800007)
1,POINT (40.16180416000003 35.32352013900004)
1,POINT (40.16181933900003 35.32344174600007)
0,POINT (40.16183191700003 35.32334429400004)
0,POINT (40.16191635600006 35.32354959600008)
0,POINT (40.16194079400003 35.32346729800003)
0,POINT (40.16196131900006 35.32327434600006)
0,POINT (40.16264360600007 35.32376207800007)
0,POINT (40.16107335000004 35.32289545900005)
1,POINT (40.16109639600006 35.32271584200004)
0,POINT (40.16117186600007 35.32261969400002)
0,POINT (40.16108906600005 35.32252888300007)
1,POINT (40.16113209400004 35.32211815000005)
1,POINT (40.16124577000005 35.32208843200004)
1,POINT (40.16146366700008 35.32267032800007)
1,POINT (40.16164982200007 35.32266090600007)
0,POINT (40.16183707600004 35.32256559200005)
0,POINT (40.16136257600004 35.32244037500004)
0,POINT (40.16274022300007 35.32286608000004)
0,POINT (40.16263904000004 35.32279262300005)
0,POINT (40.16165842200007 35.32212263700006)
0,POINT (40.16178194900004 35.32229321100004)
0,POINT (40.16177258900007 35.32212726500006)
0,POINT (40.16207882300006 35.32221020300005)
1,POINT (40.16243384200004 35.32228503700003)
0,POINT (40.16240841500007 35.32246086000004)
1,POINT (40.16130051200003 35.32184553100006)
1,POINT (40.16153163800004 35.32188720600004)
1,POINT (40.16181171400007 35.32193222600006)
0,POINT (40.16291448600003 35.32137580300002)
0,POINT (40.16099390100004 35.32075874300006)
1,POINT (40.16127380800003 35.32079231600005)
1,POINT (40.16139439400007 35.32059458600003)
0,POINT (40.16168506900004 35.32056698300005)
0,POINT (40.16093466600006 35.32101313800007)
0,POINT (40.16291958500005 35.32124407000003)
1,POINT (40.16109275100007 35.32034365800007)
1,POINT (40.16125580900007 35.32034781700003)
1,POINT (40.16149578100004 35.32035696200006)
1,POINT (40.16160307000007 35.32036929100008)
0,POINT (40.16123558300006 35.32105032600003)
0,POINT (40.16201102900004 35.32040163100004)
1,POINT (40.16116128000004 35.31992504600004)
0,POINT (40.16103916600008 35.32001591600005)
1,POINT (40.16111653500008 35.31972699500005)
1,POINT (40.16116524500006 35.31955094900007)
1,POINT (40.16141085500004 35.32011731200004)
1,POINT (40.16157230100004 35.32000888700003)
1,POINT (40.16165422600005 35.32003863500006)
1,POINT (40.16149325200007 35.32001728000006)
1,POINT (40.16178222300005 35.32003358800006)
1,POINT (40.16195182100006 35.32016936800005)
1,POINT (40.16133697800007 35.31967335000007)
1,POINT (40.16158445100007 35.31971868400007)
1,POINT (40.16154474300004 35.31954730400003)
1,POINT (40.16169498700003 35.31995808800008)
1,POINT (40.16168969200004 35.31958789700008)
1,POINT (40.16201999000003 35.31972594900003)
1,POINT (40.16196929600005 35.31960047800004)
1,POINT (40.16195919600005 35.32001351900004)
1,POINT (40.16223252000003 35.31960749000007)
1,POINT (40.16236720100005 35.32023217100004)
1,POINT (40.16242527600008 35.32005985100005)
1,POINT (40.16244924800003 35.31994511300007)
1,POINT (40.16229140100006 35.31981685500006)
1,POINT (40.16243729300004 35.31959788700004)
1,POINT (40.16261543800005 35.31968014700004)
0,POINT (40.16090171400003 35.31919659700003)
1,POINT (40.16206032900004 35.31929043200006)
1,POINT (40.16243323000003 35.31915134600007)
1,POINT (40.16257518900005 35.31930838400007)
1,POINT (40.16279059100003 35.31922806500006)
1,POINT (40.16274750300005 35.31930863500003)
1,POINT (40.16269240300005 35.31903816300007)
0,POINT (40.16093443900007 35.31839091100005)
0,POINT (40.16172174600007 35.31889863400005)
0,POINT (40.16167095200007 35.31860331000007)
1,POINT (40.16200054300003 35.31852952900005)
0,POINT (40.16207210100004 35.31881129400006)
1,POINT (40.16255877400005 35.31881234100007)
1,POINT (40.16299310600004 35.31873564200004)
1,POINT (40.16275669700008 35.31881234600007)
0,POINT (40.16169444100007 35.31829200500005)
1,POINT (40.16173772100007 35.31822479200002)
1,POINT (40.16195801600003 35.31832382400006)
0,POINT (40.16223521200004 35.31816848300008)
0,POINT (40.16216243800005 35.31812719600003)
1,POINT (40.16244900000004 35.31797558100004)
0,POINT (40.16219372900008 35.31787306900003)
0,POINT (40.16274450700007 35.31812350800004)
0,POINT (40.16275732800005 35.31804322900007)
1,POINT (40.16322709800005 35.31800245000005)
0,POINT (40.16093909900007 35.31741373200003)
0,POINT (40.16153945200006 35.31754919300005)
0,POINT (40.16209589000005 35.31673084000005)
0,POINT (40.16210596400003 35.31743496600006)
0,POINT (40.16373122300007 35.31759682100005)
0,POINT (40.16331849000005 35.31739277000003)
0,POINT (40.16224065600005 35.31708442300004)
1,POINT (40.16218519900008 35.31630057700005)
0,POINT (40.16093991100007 35.31486401600006)
0,POINT (40.16135821800003 35.31497068900006)
0,POINT (40.16235118700007 35.31488290100003)
0,POINT (40.16254220500008 35.31472647800007)
0,POINT (40.16258513400004 35.31447224000004)
1,POINT (40.16303514400005 35.31419118400004)
1,POINT (40.16219476200007 35.31322594800002)
1,POINT (40.16314405100007 35.31155263800008)
1,POINT (40.16131833300005 35.30843457600002)
0,POINT (40.16296894300007 35.30696446000007)
1,POINT (40.16287691300005 35.30590232900005)
0,POINT (40.15914843500008 35.33104525600004)
1,POINT (40.15870375200006 35.33056477000002)
0,POINT (40.16033008500006 35.32442873500003)
0,POINT (40.16053530600004 35.32444966600008)
1,POINT (40.15919807000006 35.32408271200006)
1,POINT (40.15920333900004 35.32396242800007)
0,POINT (40.15852302900004 35.32393841400005)
1,POINT (40.15829823000007 35.32385087000006)
1,POINT (40.15829764300003 35.32397301800006)
0,POINT (40.15868323500007 35.32374221600003)
1,POINT (40.15853344700002 35.32352608600007)
1,POINT (40.15870732200005 35.32363511100004)
1,POINT (40.15883318800007 35.32364344700005)
1,POINT (40.15854853400003 35.32327784200004)
0,POINT (40.15867456300003 35.32329762700004)
0,POINT (40.15880797100004 35.32318184000007)
1,POINT (40.15890822500006 35.32319042200004)
1,POINT (40.15846270000003 35.32313743800006)
0,POINT (40.15939400500002 35.32410564300005)
1,POINT (40.15931317900004 35.32399000200007)
1,POINT (40.15945312500003 35.32400583600003)
1,POINT (40.15959074200003 35.32402169200003)
1,POINT (40.15967699900006 35.32402849900006)
1,POINT (40.15940829900006 35.32380206000005)
1,POINT (40.15951099100005 35.32381825200002)
0,POINT (40.15928282700003 35.32365822100007)
1,POINT (40.15943706900003 35.32369681900008)
1,POINT (40.15954592800006 35.32365569700005)
1,POINT (40.15961407600003 35.32369893800006)
1,POINT (40.15975854200008 35.32370518700003)
1,POINT (40.15983172800003 35.32377509800006)
1,POINT (40.16003814800007 35.32387999000008)
1,POINT (40.15971158200006 35.32384113800003)
1,POINT (40.15918899800005 35.32312093400003)
1,POINT (40.15944618900005 35.32335702500006)
1,POINT (40.15949628000004 35.32311417000005)
1,POINT (40.16021300700004 35.32324279500006)
0,POINT (40.16055395300003 35.32412504900003)
0,POINT (40.16067297100005 35.32414299100003)
0,POINT (40.16078955200004 35.32415332200003)
0,POINT (40.16090394000003 35.32417321700007)
0,POINT (40.16088032000005 35.32431276200003)
1,POINT (40.16075198900006 35.32429490900006)
1,POINT (40.16064222900008 35.32427306100004)
0,POINT (40.16098753300002 35.32431936600005)
1,POINT (40.16037827500003 35.32389008600006)
0,POINT (40.16050249500006 35.32394614700007)
1,POINT (40.16069159100005 35.32381646500005)
1,POINT (40.16078709700002 35.32398158400008)
1,POINT (40.16044390900004 35.32343142500002)
1,POINT (40.16066345200005 35.32347702900006)
1,POINT (40.16058713600006 35.32351402200004)
1,POINT (40.16058132400008 35.32359614200004)
0,POINT (40.15849056600007 35.32288716200003)
1,POINT (40.15861182900005 35.32289935900008)
1,POINT (40.15879722200003 35.32251016400005)
1,POINT (40.15899451500007 35.32262850600006)
1,POINT (40.15871554100005 35.32249758800003)
1,POINT (40.15879621500005 35.32243956100007)
0,POINT (40.15882012400004 35.32215687900003)
1,POINT (40.15897149000006 35.32215733700008)
0,POINT (40.15867087000004 35.32181478600006)
1,POINT (40.15899451400003 35.32197581200006)
1,POINT (40.15910635300003 35.32198046500002)
1,POINT (40.15902079200004 35.32185914400003)
1,POINT (40.15930785600005 35.32288314500005)
1,POINT (40.15952693400004 35.32289631100008)
0,POINT (40.15945140800005 35.32298864200004)
0,POINT (40.15967646400003 35.32293113800006)
1,POINT (40.15991858000007 35.32292690700007)
1,POINT (40.16008898200005 35.32295580700003)
0,POINT (40.16020808000007 35.32297947400008)
