label,geometry
0,POINT (37.17513648400006 36.21071440100008)
0,POINT (37.17517348700005 36.21081245100004)
0,POINT (37.17531957400007 36.21075897300005)
1,POINT (37.17536357600005 36.21097849000006)
0,POINT (37.17543859200003 36.21102539200007)
0,POINT (37.17553062200005 36.21065674800008)
1,POINT (37.17689941700007 36.21089734700007)
1,POINT (37.17883703900009 36.21166827500008)
0,POINT (37.17882199600007 36.21141336000005)
0,POINT (37.17921164800003 36.21147588800005)
1,POINT (37.17463528100006 36.21631220900008)
0,POINT (37.17491330900009 36.21672481700006)
0,POINT (37.17473849800007 36.21673347000007)
1,POINT (37.17263870900007 36.21962745700006)
0,POINT (37.16722374800008 36.22249884400009)
1,POINT (37.17453098700008 36.20792952500005)
1,POINT (37.17577029000006 36.20719003200009)
1,POINT (37.17398780100007 36.20831741300009)
1,POINT (37.17456101500005 36.20783942900005)
1,POINT (37.17437858500006 36.20787626300006)
1,POINT (37.17274999500006 36.20763633400009)
1,POINT (37.17512773200008 36.20659162800007)
0,POINT (37.17805732400006 36.20583826100005)
0,POINT (37.17812451100008 36.20595247800009)
1,POINT (37.17879137300008 36.20700967000005)
0,POINT (37.17595458400007 36.20556851600008)
0,POINT (37.17729744700006 36.20578141000004)
1,POINT (37.17865502900008 36.20686610300004)
1,POINT (37.16857757500009 36.20567655000008)
1,POINT (37.16275756600004 36.20661071600006)
1,POINT (37.16291795900008 36.20471435200005)
1,POINT (37.16518796400004 36.20441997700004)
0,POINT (37.16538940300006 36.20573402100007)
1,POINT (37.16076014200007 36.20486344100004)
1,POINT (37.16796452400007 36.20711037900008)
0,POINT (37.16669355700009 36.20766459700008)
0,POINT (37.16446104200008 36.20852393200005)
1,POINT (37.16499977400008 36.20937285300005)
0,POINT (37.16170806400004 36.20775270300004)
1,POINT (37.16194423000007 36.21006078900007)
0,POINT (37.16101285000008 36.20925284900005)
0,POINT (37.16109724100005 36.20934820600007)
1,POINT (37.16416735600006 36.20774343500005)
1,POINT (37.16425423500004 36.20775064700007)
1,POINT (37.16192849000004 36.21011345500006)
0,POINT (37.16076877700004 36.20914328100008)
1,POINT (37.16100127400006 36.20881764600006)
1,POINT (37.16253115800004 36.21039901200004)
1,POINT (37.16036064900004 36.21015402300009)
1,POINT (37.16049760200008 36.21019140100009)
1,POINT (37.16151071700006 36.21060672700008)
0,POINT (37.16244665900007 36.21246114400009)
0,POINT (37.16049756200005 36.21050297300008)
1,POINT (37.15999650600008 36.20959582400008)
1,POINT (37.15994941900004 36.20974794700004)
1,POINT (37.15925552500005 36.20933164100006)
1,POINT (37.15807883700006 36.20784973200006)
1,POINT (37.15818228400008 36.20776902200004)
1,POINT (37.15988231400007 36.20920607300008)
1,POINT (37.16098646200004 36.20573109200006)
0,POINT (37.15691327300004 36.20558611300004)
1,POINT (37.15726753900009 36.20687313000008)
1,POINT (37.15689340100005 36.20736117900009)
1,POINT (37.15668261800005 36.20706987400007)
0,POINT (37.14176771500007 36.20097808800006)
1,POINT (37.15010695200004 36.19058440700007)
1,POINT (37.15000462700004 36.19061809800007)
1,POINT (37.14987233500005 36.19069247600004)
1,POINT (37.15033171400006 36.18627066000005)
0,POINT (37.15913904600006 36.18921873900007)
0,POINT (37.15769271000005 36.18904363300004)
1,POINT (37.16012341500004 36.18868127700006)
0,POINT (37.16019697300004 36.18894695000006)
0,POINT (37.16030814100009 36.19039482800008)
1,POINT (37.15955945600007 36.19077719000006)
1,POINT (37.15889165600004 36.19080219000006)
1,POINT (37.15893116400008 36.19097328100008)
1,POINT (37.15602705400005 36.19234533800005)
1,POINT (37.15613414800004 36.19241753300008)
0,POINT (37.15836550300008 36.19313970600007)
0,POINT (37.16047338700008 36.19263128600005)
0,POINT (37.16032815200003 36.19232923800007)
0,POINT (37.16522232600005 36.19766584600006)
0,POINT (37.16270111600005 36.19164849100008)
1,POINT (37.16472313200006 36.19170891300007)
1,POINT (37.16753129500006 36.19133455800005)
0,POINT (37.16935914000004 36.19760650500007)
1,POINT (37.17025589800005 36.19627887900009)
1,POINT (37.16842318800008 36.19492081700008)
1,POINT (37.16833468200008 36.19512321000008)
1,POINT (37.17052088600008 36.19749410100007)
1,POINT (37.17182102900006 36.19653484800006)
1,POINT (37.17183986400005 36.19662569100007)
0,POINT (37.17171343200005 36.19665771700005)
1,POINT (37.17197288100004 36.19661074400005)
1,POINT (37.17180285100005 36.19641571700004)
1,POINT (37.17464518200006 36.19369152700006)
1,POINT (37.17458598000007 36.19473766500005)
1,POINT (37.17372964800006 36.19402845800005)
1,POINT (37.17386031000007 36.19441531000007)
1,POINT (37.17387164200005 36.19452867700005)
1,POINT (37.17429876800009 36.19493137200004)
1,POINT (37.17438159000005 36.19481944200004)
1,POINT (37.17374045400004 36.19416445500008)
1,POINT (37.17379985600007 36.19431251300006)
0,POINT (37.17389719600004 36.19463094100007)
1,POINT (37.17116539200003 36.19440245100009)
1,POINT (37.17495454000004 36.18968919100007)
1,POINT (37.17236706100005 36.19227013300008)
1,POINT (37.17003792700007 36.19064416800006)
1,POINT (37.16993797400005 36.19073885400007)
1,POINT (37.17279832500009 36.19108231000007)
0,POINT (37.17548500700008 36.18999724300005)
1,POINT (37.17413418800004 36.18863529500004)
1,POINT (37.17176709100005 36.18804450600004)
1,POINT (37.17166611300007 36.18908434500008)
1,POINT (37.17398182300008 36.18858203300005)
0,POINT (37.17536405800007 36.18919172400007)
0,POINT (37.18591193000009 36.18780731200007)
1,POINT (37.18570581300008 36.18778712100004)
1,POINT (37.18581518600007 36.18766611500007)
1,POINT (37.18572919600007 36.18768614500004)
0,POINT (37.18595675200004 36.18768959400006)
0,POINT (37.18561512900004 36.18766841600007)
0,POINT (37.18579931200009 36.18795493400006)
0,POINT (37.18589632900006 36.18797027100004)
1,POINT (37.18128957400006 36.18946608000005)
1,POINT (37.18127725300008 36.18955354300005)
0,POINT (37.18110326200008 36.18960424000005)
0,POINT (37.18126523200004 36.18963263500007)
1,POINT (37.18274405200009 36.18870064500004)
1,POINT (37.18260801200006 36.18868654000005)
1,POINT (37.18287094700008 36.18870147700005)
1,POINT (37.18285854100009 36.18882934100009)
1,POINT (37.18279627900006 36.18883605700006)
1,POINT (37.18273852000004 36.18882314100006)
1,POINT (37.18267653600009 36.18881782200009)
1,POINT (37.18259820400004 36.18881882100004)
1,POINT (37.18291230100004 36.18884000800006)
0,POINT (37.18299458100006 36.18884344600008)
1,POINT (37.18272258900004 36.18857773900004)
0,POINT (37.18262133800005 36.18857729600006)
0,POINT (37.18283973300004 36.18859155700005)
1,POINT (37.18120755800004 36.18627266200008)
1,POINT (37.18113663100007 36.18624915600009)
1,POINT (37.18129461700005 36.18629641200005)
0,POINT (37.18106639600006 36.18649478900005)
0,POINT (37.18096293000008 36.18638294900006)
0,POINT (37.18081420600004 36.18633396400008)
1,POINT (37.18127602400006 36.18081481900003)
1,POINT (37.18122420400005 36.18033861700007)
1,POINT (37.18190422200007 36.18232984300005)
1,POINT (37.18284169200007 36.18345338200004)
1,POINT (37.18114640200008 36.18309936600008)
1,POINT (37.18321228600007 36.18373067400006)
0,POINT (37.18344327600005 36.18461143400009)
1,POINT (37.18114366100008 36.18684038200007)
1,POINT (37.19058740200006 36.19029081100007)
1,POINT (37.18880187400003 36.18929964900008)
1,POINT (37.18113332200005 36.18638179000004)
1,POINT (37.18121655000004 36.18640569400009)
1,POINT (37.17820665200009 36.18643914700004)
0,POINT (37.17832627900009 36.18670008100008)
0,POINT (37.17939670100009 36.18660440900004)
0,POINT (37.18062990300007 36.18550820500008)
1,POINT (37.17861714600008 36.18559644100009)
1,POINT (37.17873553000004 36.18560956300007)
1,POINT (37.17846150700007 36.18568462800005)
0,POINT (37.18051025700004 36.18494607600007)
0,POINT (37.18065552000007 36.18228822800006)
1,POINT (37.17905705300007 36.18197527300003)
1,POINT (37.17944901000004 36.18163033500008)
1,POINT (37.17781370200004 36.18140169800006)
1,POINT (37.17713244500004 36.18308357200004)
1,POINT (37.17534397200006 36.18283558900004)
1,POINT (37.18085995800004 36.18008971400008)
1,POINT (37.18022960100006 36.18078193300005)
0,POINT (37.18091177200006 36.17875481200008)
0,POINT (37.18034667900008 36.17904052600005)
0,POINT (37.18051132900007 36.17946750700008)
1,POINT (37.17301967500003 36.18461688800005)
1,POINT (37.17314529900005 36.18461880500007)
1,POINT (37.17204986500008 36.18519068500007)
1,POINT (37.17208963600007 36.18528184800005)
1,POINT (37.17214389100008 36.18535059300007)
1,POINT (37.17273312700007 36.18432952800003)
0,POINT (37.17054221500007 36.17977192200004)
1,POINT (37.17396724100007 36.17988853000008)
0,POINT (37.16806376100004 36.17999673600008)
1,POINT (37.16671768200007 36.17988206400008)
0,POINT (37.16721538200005 36.18653043000006)
1,POINT (37.16746534300006 36.18731836900008)
1,POINT (37.16748735600004 36.18761852200004)
0,POINT (37.16280566200004 36.18655323200005)
1,POINT (37.16768990700007 36.18857398000006)
1,POINT (37.16770235200005 36.18866235100006)
0,POINT (37.15578096000007 36.17995505900006)
0,POINT (37.15408447500005 36.18210403600006)
0,POINT (37.13977312900005 36.16878463900008)
1,POINT (37.14098365200005 36.17063761100007)
1,POINT (37.14187723100008 36.17209765400008)
0,POINT (37.13819966700004 36.17062961000005)
0,POINT (37.14129002600004 36.17976615200007)
0,POINT (37.16321851900005 36.16203930800009)
0,POINT (37.16129134800008 36.16260661700005)
1,POINT (37.16061969800006 36.16187594800004)
1,POINT (37.16073043300008 36.16210104200007)
0,POINT (37.16022485100007 36.16139957900009)
1,POINT (37.15853391900004 36.16178509100007)
0,POINT (37.15921375600004 36.16309475300005)
0,POINT (37.15763107800007 36.16349955300007)
0,POINT (37.15905199700006 36.16753072300008)
1,POINT (37.15700097600006 36.16811642900007)
1,POINT (37.14882090900005 36.17219937200008)
0,POINT (37.14866076200008 36.17222628900004)
1,POINT (37.15253415400008 36.16721866400007)
1,POINT (37.15486482700004 36.16429172600004)
1,POINT (37.15509605100004 36.16432468400006)
1,POINT (37.15489048100005 36.16381594300009)
1,POINT (37.15422017600008 36.16457572500008)
1,POINT (37.15377724400008 36.16398689800008)
1,POINT (37.15375889000006 36.16415122000006)
1,POINT (37.15429804400009 36.15970932000005)
1,POINT (37.15411770000009 36.15967126700008)
1,POINT (37.15315297400008 36.15907662000006)
1,POINT (37.15310651200008 36.15920300600004)
0,POINT (37.15384778200007 36.16190690800005)
1,POINT (37.15017991600007 36.15911078600004)
1,POINT (37.15417283700009 36.15948399700005)
1,POINT (37.15415600100005 36.15958367600007)
1,POINT (37.15428752400004 36.15737529200004)
1,POINT (37.15381632000009 36.15830274800004)
1,POINT (37.15090618100004 36.15874576700008)
0,POINT (37.14154395700007 36.18221564300006)
1,POINT (37.13824631300008 36.17999514100006)
1,POINT (37.13838920000006 36.18008554400006)
1,POINT (37.17612966500008 36.23333785300008)
1,POINT (37.17613191800007 36.23341385000003)
1,POINT (37.17627571700007 36.23333574000009)
1,POINT (37.17536505600009 36.23355842000007)
1,POINT (37.17547369100004 36.23355248100006)
1,POINT (37.17531793000006 36.23339601000004)
0,POINT (37.17057504200005 36.23055865700007)
0,POINT (37.16889744100007 36.23240066900007)
0,POINT (37.17900549500007 36.21968601800006)
0,POINT (37.17907672900009 36.21970224000006)
0,POINT (37.17913218000007 36.21986202100004)
0,POINT (37.17904221400005 36.21984803800007)
0,POINT (37.17817225200008 36.22017285000004)
1,POINT (37.17872889600005 36.22096998500007)
0,POINT (37.17888861700004 36.22100085400007)
1,POINT (37.17881426000008 36.22118050300008)
1,POINT (37.17787675800008 36.22687248300008)
0,POINT (37.17750568000008 36.21787929200008)
1,POINT (37.17754241000006 36.22824838600008)
1,POINT (37.17749505600005 36.22831767300005)
0,POINT (37.17755593300006 36.22832271900006)
0,POINT (37.17731412000006 36.22830256200007)
1,POINT (37.17785290300009 36.23000756800008)
1,POINT (37.17775870900005 36.23015328400004)
1,POINT (37.18558622500007 36.23998408900007)
1,POINT (37.18510041000008 36.23894840200006)
0,POINT (37.18510740500005 36.23910243700004)
0,POINT (37.18515918700007 36.23862113300004)
1,POINT (37.18326088600008 36.23189300800004)
1,POINT (37.18327805600006 36.23200195000004)
1,POINT (37.18340670200007 36.23186730500004)
1,POINT (37.18330864300009 36.23179701800007)
1,POINT (37.18318577100007 36.23189485800009)
1,POINT (37.18336786500004 36.23200331400005)
0,POINT (37.18322879900006 36.23200319600005)
0,POINT (37.18322266300004 36.23178972900007)
0,POINT (37.18344307900009 36.23173125900007)
1,POINT (37.18685436000004 36.23109072800008)
1,POINT (37.18687172000006 36.23121343900004)
0,POINT (37.18698649400005 36.23119881800005)
0,POINT (37.18694779100008 36.23098008100004)
1,POINT (37.18802675200004 36.23133456300008)
1,POINT (37.18803439300007 36.23144102700007)
1,POINT (37.18788292200009 36.23144145900005)
1,POINT (37.18787191800004 36.23133494400008)
1,POINT (37.18788433600008 36.23152601300006)
1,POINT (37.18804247300005 36.23152840900008)
1,POINT (37.18825340700005 36.23143071000004)
1,POINT (37.18847767300008 36.23133866600006)
1,POINT (37.18928511600006 36.23135361900006)
0,POINT (37.18924590200004 36.23115669100008)
1,POINT (37.19113130600005 36.23083622000007)
0,POINT (37.19103412300007 36.23101234400008)
1,POINT (37.18932736500005 36.23230833000008)
1,POINT (37.18925798200007 36.23216862600009)
1,POINT (37.18935740700005 36.23257978800007)
1,POINT (37.18841104900008 36.23268730500007)
1,POINT (37.18891557700005 36.23262351800008)
1,POINT (37.18903784500009 36.23260646200004)
1,POINT (37.18858540300005 36.23266053500004)
1,POINT (37.18822945300008 36.23269085700008)
1,POINT (37.18916510300005 36.23259788500008)
1,POINT (37.18939641200006 36.23268752000007)
1,POINT (37.18885695000006 36.23246717100005)
1,POINT (37.18900240200009 36.23245676900007)
1,POINT (37.18915325500006 36.23232460100007)
1,POINT (37.18936459900004 36.23215553500006)
1,POINT (37.18953083800005 36.23236813100004)
1,POINT (37.18961114600006 36.23237144800004)
1,POINT (37.18965368900007 36.23255066000007)
0,POINT (37.18956545800006 36.23255352600006)
0,POINT (37.18886860300006 36.23274885500007)
0,POINT (37.18893091200005 36.23274559700008)
0,POINT (37.18900761000009 36.23234340400006)
0,POINT (37.18892446700005 36.23235054800006)
0,POINT (37.18844089600009 36.23251759200008)
0,POINT (37.18832131800008 36.23253048700008)
0,POINT (37.18854746600005 36.23250660100007)
0,POINT (37.18863065700009 36.23249735700006)
1,POINT (37.18986314000006 36.23223870900006)
0,POINT (37.18965947400005 36.23218730800005)
0,POINT (37.18968522500006 36.23208265800008)
1,POINT (37.18990773600007 36.23199148900005)
1,POINT (37.18988184100004 36.23210244000006)
1,POINT (37.19009614000004 36.23203005400006)
1,POINT (37.18814602300006 36.23354936400005)
1,POINT (37.18818765500004 36.23375451000004)
1,POINT (37.18665511500006 36.23240932000004)
1,POINT (37.18648384900007 36.23242185600009)
1,POINT (37.18656815600008 36.23256630800006)
1,POINT (37.18642843400005 36.23258165000004)
0,POINT (37.18633922400005 36.23258728200005)
0,POINT (37.18639404800007 36.23245308700007)
0,POINT (37.18633071800008 36.23245794700006)
0,POINT (37.18634682800007 36.23238252900006)
0,POINT (37.18655431100007 36.23229488200008)
0,POINT (37.18647656400009 36.23230185100005)
0,POINT (37.18642464300007 36.23231037600004)
1,POINT (37.18670162200004 36.23390194700005)
1,POINT (37.18650964800008 36.23391996100008)
1,POINT (37.18746536400005 36.23335727900007)
1,POINT (37.18755812300009 36.23334822200007)
1,POINT (37.18731913800008 36.23335157600008)
0,POINT (37.18764873100008 36.23333913300007)
0,POINT (37.18770710500007 36.23332781200008)
0,POINT (37.18780824800007 36.23342176100005)
0,POINT (37.18734236600005 36.23318453100006)
0,POINT (37.18728630400005 36.23318891300005)
0,POINT (37.18991852500005 36.23152687400005)
1,POINT (37.18900190100004 36.23414685100005)
1,POINT (37.18893849900007 36.23415128900007)
0,POINT (37.18897342100007 36.23398537600008)
0,POINT (37.18889854500009 36.23400583500006)
0,POINT (37.18909000700006 36.23427504000006)
1,POINT (37.19119105500005 36.23393821300004)
1,POINT (37.19119360500008 36.23400246100005)
1,POINT (37.19138823100008 36.23395098900005)
1,POINT (37.19081900700007 36.23393585000008)
1,POINT (37.19066151900006 36.23406624000006)
1,POINT (37.19137690100007 36.23403461600009)
1,POINT (37.19148707600004 36.23397533800005)
1,POINT (37.19117471900006 36.23406420800006)
0,POINT (37.19059259000005 36.23390957100008)
0,POINT (37.19077211000007 36.23404723600004)
0,POINT (37.19077868800008 36.23411154500008)
0,POINT (37.19102742700005 36.23392703200005)
1,POINT (37.19122206300005 36.23381679200008)
1,POINT (37.19144102400008 36.23381683800005)
0,POINT (37.19109185500008 36.23381264700004)
0,POINT (37.19068971300004 36.23383377200008)
0,POINT (37.19071403800007 36.23394405700009)
1,POINT (37.18808999300006 36.23673951900008)
1,POINT (37.18801979300008 36.23672838300007)
1,POINT (37.18793700800006 36.23672377100007)
0,POINT (37.18821839200007 36.23656351300008)
0,POINT (37.18832369200004 36.23658021700004)
1,POINT (37.18806072200005 36.23657119700005)
1,POINT (37.18790094200006 36.23658052800005)
1,POINT (37.18774286400009 36.23669564800008)
1,POINT (37.18766219000008 36.23668938900005)
1,POINT (37.18786500800007 36.23670085600008)
0,POINT (37.18816230400006 36.23674900800006)
0,POINT (37.18823051000004 36.23675675700008)
1,POINT (37.18766760900007 36.23681370100007)
1,POINT (37.19021574200008 36.23457653500009)
1,POINT (37.19020887200008 36.23448916200005)
1,POINT (37.18937834900004 36.23506048600007)
1,POINT (37.18926098500009 36.23504521400008)
1,POINT (37.18936552600007 36.23523123200005)
1,POINT (37.18926594500005 36.23521532900008)
1,POINT (37.18946952600004 36.23505556900005)
0,POINT (37.18959128900008 36.23507270600004)
0,POINT (37.18938606700004 36.23491845300003)
0,POINT (37.18926937800006 36.23492208500005)
0,POINT (37.18935956100006 36.23534540100007)
0,POINT (37.18955503000007 36.23524849500006)
1,POINT (37.18689761300004 36.23466536700005)
1,POINT (37.18678451700004 36.23465472600009)
1,POINT (37.18668570100004 36.23463919900007)
1,POINT (37.18658367900008 36.23462617400008)
1,POINT (37.18682094300004 36.23478153500008)
1,POINT (37.18674249600008 36.23477014300005)
1,POINT (37.18665775400007 36.23475865500006)
0,POINT (37.18655261400005 36.23474430800007)
0,POINT (37.18703906500008 36.23467516300008)
0,POINT (37.18680767000006 36.23447015500005)
0,POINT (37.18672444400005 36.23446124100008)
1,POINT (37.19373250000007 36.24420776200009)
1,POINT (37.19356739800008 36.24423970200007)
1,POINT (37.19424436100007 36.24425451600007)
0,POINT (37.19548802900005 36.24377973900005)
0,POINT (37.19416075300006 36.24310170900009)
1,POINT (37.19520985700007 36.24184454200008)
1,POINT (37.19516122900006 36.24171859400008)
1,POINT (37.19537956900007 36.24163424000005)
0,POINT (37.19541712900008 36.24179341000007)
1,POINT (37.19800200300006 36.23824247300007)
0,POINT (37.19810883600007 36.23824408300004)
1,POINT (37.19788217200005 36.23821593200006)
1,POINT (37.19767726900005 36.23820047700008)
1,POINT (37.19407642800007 36.23655357500007)
1,POINT (37.19408341100007 36.23650598000006)
1,POINT (37.19409955200007 36.23644421300008)
0,POINT (37.19427982500008 36.23654233500008)
0,POINT (37.19428466000005 36.23646012500006)
0,POINT (37.19429330600008 36.23640420800007)
1,POINT (37.19402992400006 36.23665542800006)
1,POINT (37.19389054200008 36.23663543600009)
1,POINT (37.19927418300006 36.23620552700004)
0,POINT (37.19919029500005 36.23610928700003)
0,POINT (37.19936536200004 36.23630336100007)
1,POINT (37.19845269500007 36.23608185500007)
0,POINT (37.19857535900007 36.23600505000007)
1,POINT (37.19492686600006 36.23450025700004)
1,POINT (37.19495496800005 36.23437848100008)
1,POINT (37.19513888200004 36.23437889200005)
0,POINT (37.19491096300004 36.23459935300008)
0,POINT (37.19516451700008 36.23423737000007)
0,POINT (37.19527514600009 36.23437779400007)
0,POINT (37.19524696700006 36.23454529400004)
0,POINT (37.19522906500004 36.23464672500006)
0,POINT (37.19510265500008 36.23464245300005)
0,POINT (37.19477426300006 36.23449243500005)
0,POINT (37.19473321100008 36.23433098500004)
0,POINT (37.19718558100004 36.23411527400009)
1,POINT (37.19930598600007 36.23736351500008)
0,POINT (37.19933412300009 36.23740966500009)
1,POINT (37.19915182900007 36.23755040600008)
1,POINT (37.19911847000009 36.23747737200006)
1,POINT (37.19910222500005 36.23742194100004)
0,POINT (37.19896948400009 36.23743886300008)
0,POINT (37.19924095400006 36.23731365600008)
1,POINT (37.19755468400007 36.23776916900005)
1,POINT (37.19757375200004 36.23770165500008)
1,POINT (37.19757721800005 36.23763548300008)
0,POINT (37.19736095700006 36.23764483800005)
0,POINT (37.19734167200005 36.23772180900005)
0,POINT (37.19758641200008 36.23757412800006)
0,POINT (37.19744052100009 36.23723134900007)
0,POINT (37.19929776100008 36.23704330800007)
0,POINT (37.19921950700007 36.23697590600005)
0,POINT (37.19923502900008 36.23706286100008)
0,POINT (37.19918782700006 36.23708422500005)
1,POINT (37.20062522200004 36.23853932300005)
0,POINT (37.20033244700005 36.23853165300005)
1,POINT (37.20050584400008 36.23843442500004)
0,POINT (37.20080738400009 36.23827256600003)
1,POINT (37.20079345900007 36.23850669600006)
0,POINT (37.20075531000003 36.23897618800004)
0,POINT (37.20081737700008 36.23910607800008)
1,POINT (37.20130089900005 36.24193057700006)
0,POINT (37.20049314200008 36.24231987000007)
0,POINT (37.20044112000005 36.24216929500005)
0,POINT (37.20047009000007 36.24203491700007)
0,POINT (37.20048272700006 36.24245153100009)
1,POINT (37.20081232800004 36.24323840600005)
1,POINT (37.19924686200005 36.24304663600009)
1,POINT (37.20270429800007 36.24376619000009)
1,POINT (37.20270258500005 36.24384097500007)
1,POINT (37.19745906100007 36.24324989200005)
1,POINT (37.19321969500004 36.24440591800004)
0,POINT (37.20019554400005 36.23823271700007)
1,POINT (37.19785514800009 36.23806636900008)
1,POINT (37.19807528600006 36.23806968500008)
1,POINT (37.20017120600005 36.23836470900005)
1,POINT (37.20061284200006 36.23769229800007)
1,POINT (37.19338385500004 36.23758332300008)
0,POINT (37.19697672200004 36.23455877000004)
1,POINT (37.19510222100007 36.23452474400005)
1,POINT (37.19050489200004 36.23268988600006)
1,POINT (37.18664583500004 36.23402371900005)
1,POINT (37.18797215700005 36.23648879100006)
0,POINT (37.18810667600007 36.23641159400006)
0,POINT (37.19155365000006 36.24478063100008)
1,POINT (37.17590012100004 36.23417257600005)
0,POINT (37.17526403500005 36.23421641900006)
1,POINT (37.17516220500005 36.23596143500004)
1,POINT (37.17514421600004 36.23584361300004)
1,POINT (37.17523301000006 36.23585287100008)
1,POINT (37.17535267100004 36.23595051200004)
0,POINT (37.17528067000006 36.23605807100006)
0,POINT (37.17531150000008 36.23583332400005)
0,POINT (37.17540576600004 36.23581698200007)
0,POINT (37.17549990000003 36.23591127100008)
0,POINT (37.17331592800008 36.23720897400005)
0,POINT (37.17341692300005 36.23717853600004)
0,POINT (37.17321951400004 36.23696764900006)
0,POINT (37.17315948700008 36.23721457900007)
0,POINT (37.17353065600008 36.23716828000005)
1,POINT (37.18097707100009 36.23988366400005)
0,POINT (37.18069310400006 36.23992549300004)
0,POINT (37.18068449600008 36.23950407500007)
0,POINT (37.18079607800007 36.23960551200008)
0,POINT (37.18100878000007 36.23954622400004)
0,POINT (37.18021081300009 36.23964424500008)
1,POINT (37.18081769800006 36.24009947300004)
0,POINT (37.18067251800005 36.24013900200003)
1,POINT (37.16770550400008 36.24755023500006)
1,POINT (37.17874053700007 36.24173089900006)
1,POINT (37.17869711100008 36.24089261000006)
1,POINT (37.17408457200008 36.23584745500006)
1,POINT (37.17425626800008 36.23597458800009)
1,POINT (37.17324271700005 36.23599873000006)
1,POINT (37.13655719300004 36.22311261700008)
1,POINT (37.13651186500005 36.22318833300005)
1,POINT (37.14658584900008 36.22795373500009)
1,POINT (37.14655392300006 36.22807669300005)
1,POINT (37.14578655500009 36.22861739600006)
1,POINT (37.14639193600004 36.22879138200005)
1,POINT (37.14277926000005 36.22876964300008)
0,POINT (37.14275333100005 36.22894560100008)
1,POINT (37.14630418700006 36.22759077100005)
1,POINT (37.14632233900005 36.22774389800009)
0,POINT (37.14609624500008 36.22779330200007)
0,POINT (37.14609947400004 36.22796383400004)
1,POINT (37.14585661600006 36.22780134500005)
0,POINT (37.14583943600007 36.22760708200008)
1,POINT (37.14551137000007 36.22521525000008)
1,POINT (37.14544383800006 36.22500257000007)
1,POINT (37.13928814400003 36.22819315600009)
1,POINT (37.14065939700004 36.22819684300003)
1,POINT (37.13910766300006 36.22846076800005)
0,POINT (37.14068063700006 36.23457739600008)
1,POINT (37.14064814300008 36.23472385800005)
0,POINT (37.15996044100007 36.23776601000009)
1,POINT (37.15224135900007 36.24723512900005)
1,POINT (37.15224873100004 36.24784662500008)
1,POINT (37.15171050500004 36.24727983400004)
1,POINT (37.15189642200005 36.24770597200006)
1,POINT (37.15328807800006 36.24685742600008)
1,POINT (37.15172339300005 36.23502298900007)
1,POINT (37.15187613700004 36.23500771300007)
1,POINT (37.15184311000007 36.23517768400006)
0,POINT (37.14989751900004 36.23490657900004)
0,POINT (37.15292217100006 36.23280172800008)
1,POINT (37.14076301100005 36.23736217800007)
0,POINT (37.13895426400006 36.22942248400005)
0,POINT (37.13891354000009 36.22960996800003)
0,POINT (37.13696912400007 36.23021459500006)
0,POINT (37.13760685500006 36.23024804100004)
0,POINT (37.13592930700008 36.23030793700008)
0,POINT (37.13973620500008 36.22918774300007)
1,POINT (37.13526600200004 36.23012926900009)
0,POINT (37.14003302900005 36.22921587400009)
0,POINT (37.13827708300005 36.23013502300006)
0,POINT (37.14018562500007 36.22920648900003)
1,POINT (37.13756431600007 36.23051191900004)
1,POINT (37.13793463100006 36.23723112700009)
1,POINT (37.13807134100006 36.23728028400006)
1,POINT (37.13521943800004 36.23697719200004)
1,POINT (37.13511634800005 36.23704025000006)
0,POINT (37.14021394400004 36.24485595000004)
1,POINT (37.19529934600007 36.19957676700005)
1,POINT (37.19548276700004 36.19955272800007)
0,POINT (37.19551001100007 36.19972185400007)
0,POINT (37.19538323300009 36.19948184900005)
0,POINT (37.19525509700009 36.19947045600009)
1,POINT (37.19548746200007 36.19943296400004)
0,POINT (37.19483922200004 36.19936642300007)
1,POINT (37.19622890600004 36.19613598300003)
0,POINT (37.19599336000005 36.19607817200006)
1,POINT (37.19845046700004 36.19649083400009)
1,POINT (37.19844111200007 36.19667434100006)
0,POINT (37.19845797300007 36.19683737300005)
0,POINT (37.19574370000004 36.19237223800008)
0,POINT (37.19572461900009 36.19253055500008)
0,POINT (37.19547227700008 36.19275630900006)
0,POINT (37.19547017100007 36.19284810200008)
1,POINT (37.19597920200005 36.19372740800009)
1,POINT (37.19581626400009 36.19377447700003)
0,POINT (37.19587967100006 36.19367790800004)
0,POINT (37.19582054800009 36.19367381700005)
0,POINT (37.19590799500008 36.19399192800006)
0,POINT (37.19590857300005 36.19405273500007)
0,POINT (37.19569303500003 36.19389748900005)
1,POINT (37.19596937100005 36.19338166800009)
1,POINT (37.19509513200006 36.19251939200007)
1,POINT (37.19509299500004 36.19241807600008)
0,POINT (37.19376619200006 36.19345069100007)
0,POINT (37.19395743800004 36.19347889900007)
1,POINT (37.19475765200008 36.19186318700008)
1,POINT (37.19514028300006 36.19210770100005)
1,POINT (37.19512592600006 36.19195555700009)
1,POINT (37.19533011600004 36.19219737900005)
0,POINT (37.19531308100005 36.19235628400008)
0,POINT (37.19580745600007 36.18869606900006)
0,POINT (37.19620472200006 36.18888570600006)
1,POINT (37.20221531400006 36.18655533900005)
0,POINT (37.20114230100006 36.18822126400005)
1,POINT (37.20298665300004 36.19223079700004)
1,POINT (37.20332247900006 36.19320934000007)
1,POINT (37.20350099500007 36.19300559300007)
